Exchange Date,ACWI.World.Equities,IGOV.World.Debt,VWOB.EmergingMarkets.Debt,VEU.World.Equities,LQD.US.Debt,SPY.US.Equities,REET.World.Alternative,PSP.World.PrivateEquity
2013-12-05,55.89,50.255,75.9899,49.09,113.42,178.94,,60.45
2013-12-04,56.15,50.07,75.98,49.35,113.67,179.73,,60.9
2013-12-03,56.31,50.165,76.1,49.58,114.04,179.75,,60.892
2013-12-02,56.59,49.83,76.02,49.7,113.75,180.53,,61.27
2013-11-29,56.92,50.325,76.63,50.39,114.66,181.0,,61.7
2013-11-28,,,,,,,,
2013-11-27,56.82,50.2642,76.515,50.21,114.75,181.12,,61.35
2013-11-26,56.66,50.335,76.74,50.01,114.73,180.68,,61.075
2013-11-25,56.72,50.035,76.75,50.03,114.5,180.63,,61.05
2013-11-22,56.89,50.255,76.65,50.29,114.3,180.81,,60.95
2013-11-21,56.64,49.985,76.5,50.14,113.9,179.91,,60.675
2013-11-20,56.27,50.13,76.65,49.94,113.68,178.47,,60.1
2013-11-19,56.62,50.3895,76.71,50.26,114.17,179.03,,60.5
2013-11-18,56.77,50.295,76.66,50.43,114.57,179.42,,60.65
2013-11-15,56.83,50.26,76.489,50.34,114.06,180.05,,60.55
2013-11-14,56.42,50.225,76.11,49.88,114.06,179.27,,60.3
2013-11-13,56.14,50.2,75.92,49.55,113.44,178.38,,60.35
2013-11-12,55.8,50.065,76.1,49.38,113.18,176.96,,60.05
2013-11-11,55.96,50.0,76.4,49.54,113.1,177.32,,60.3
2013-11-08,55.94,49.885,76.5,49.59,113.29,177.29,,60.1
2013-11-07,55.39,50.355,77.0487,49.38,114.41,174.93,,59.755
2013-11-06,56.245,50.29,77.03,50.15,114.18,177.17,,60.8
2013-11-05,55.94,50.4,77.1,49.77,114.05,176.27,,60.25
2013-11-04,56.3,50.61,77.52,50.24,114.54,176.83,,60.7
2013-11-01,56.04,50.61,77.23,50.02,114.51,176.21,,60.1
2013-10-31,56.05,51.005,78.0501,50.22,115.2,175.79,,60.5
2013-10-30,56.36,51.25,77.83,50.515,115.36,176.29,,60.9
2013-10-29,56.57,51.225,78.1,50.69,115.59,177.17,,61.325
2013-10-28,56.37,51.375,78.1099,50.56,115.43,176.23,,61.15
2013-10-25,56.33,51.52,78.325,50.57,115.32,175.95,,61.35
2013-10-24,56.27,51.46,78.1764,50.61,115.33,175.15,,61.35
2013-10-23,56.06,51.49175,78.24,50.42,115.45,174.57,,61.1995
2013-10-22,56.49,51.355,78.08,51.0,115.48,175.41,,61.75
2013-10-21,56.07,50.95,77.89,50.55,114.78,174.4,,61.0
2013-10-18,56.03,51.02,77.7936,50.53,115.08,174.388,,60.85
2013-10-17,55.72,50.91,77.54,50.23,114.93,173.22,,60.2
2013-10-16,55.19,50.2,77.1,49.67,114.09,172.07,,59.5
2013-10-15,54.64,50.295,76.83,49.25,113.25,169.7,,58.6
2013-10-14,54.93,50.445,77.29,49.54,113.23,170.94,,58.9
2013-10-11,54.76,50.43,77.2235,49.42,113.58,170.26,,58.6
2013-10-10,54.43,50.34,77.07,49.15,113.43,169.17,,57.85
2013-10-09,53.34,50.435,77.11,48.24,113.27,165.6,,56.7
2013-10-08,53.25,50.675,76.88,48.04,113.51,165.48,,56.95
2013-10-07,53.79,50.71335,76.97,48.42,113.53,167.43,,57.45
2013-10-04,54.25,50.545,76.625,48.82,113.33,168.89,,57.7
2013-10-03,53.96,50.73,76.409,48.66,113.44,167.62,,57.55
2013-10-02,54.34,50.6306,76.4258,48.88,113.38,169.18,,57.95
2013-10-01,54.36,50.495,76.4675,48.91,113.04,169.34,,57.95
2013-09-30,53.92,50.38,76.89,48.6,113.52,168.01,,57.4
2013-09-27,54.3,50.343,76.83,48.91,113.77,168.909,,57.75
2013-09-26,54.53,50.095,77.05,49.12,113.86,169.69,,57.75
2013-09-25,54.34,50.33495,77.29,48.92,114.145,169.04,,57.4
2013-09-24,54.43,50.105,77.16,48.92,113.79,169.53,,57.4
2013-09-23,54.54,50.055,77.35,49.04,113.5,169.93,,57.3
2013-09-20,54.67,49.9829,77.2978,49.24,112.832,170.72,,57.3
2013-09-19,55.02,50.045,77.2937,49.67,112.73,172.76,,60.55
2013-09-18,55.17,49.84,76.5,50.1,113.45,173.051,,61.25
2013-09-17,54.07,49.31,76.1699,48.67,111.81,171.07,,60.0
2013-09-16,53.94,49.175,75.9508,48.57,111.51,170.31,,59.8
2013-09-13,53.56,49.02,75.3,48.21,111.38,169.33,,59.25
2013-09-12,53.38,48.975,75.22,47.989,111.31,168.95,,59.05
2013-09-11,53.65,48.8851,74.96,48.3,111.39,169.4,,59.3
2013-09-10,53.46,48.695,74.68,48.12,110.87,168.87,,59.15
2013-09-09,52.97,49.04,74.72,47.68,111.36,167.634,,58.5965
2013-09-06,52.32,48.785,74.432,46.86,111.07,166.04,,57.75
2013-09-05,52.15,48.295,74.126,46.61,110.91,165.96,,57.55
2013-09-04,52.05,48.845,74.31,46.49,111.83,165.75,,57.6
2013-09-03,51.6,48.765,74.3178,46.1,112.24,164.39,,57.099
2013-09-02,,,,,,,,
2013-08-30,51.09,49.02005,74.85,45.38,113.05,163.65,,56.4
2013-08-29,51.37,49.24,75.07,45.7,113.05,164.17,,56.75
2013-08-28,51.28,49.515,74.96,45.67,112.94,163.91,,56.05
2013-08-27,51.23,49.69,75.27,45.72,112.92,163.33,,56.4
2013-08-26,52.1,49.4,75.53,46.54,112.44,166.0,,57.4
2013-08-23,52.35,49.475,75.3096,46.84,112.21,166.62,,57.8
2013-08-22,52.02,49.35505,74.78,46.47,111.46,166.06,,57.55
2013-08-21,51.56,49.57,74.86,45.99,110.95,164.56,,57.0
2013-08-20,52.06,49.94,75.05,46.61,111.62,165.58,,57.55
2013-08-19,52.0,49.625,74.98,46.69,110.94,164.77,,57.15
2013-08-16,52.43,49.715,76.05,47.14,111.55,165.83,,57.65
2013-08-15,52.5,49.78,76.22,47.11,112.11,166.38,,57.5
2013-08-14,53.07,49.245,76.57,47.47,112.91,168.74,,58.35
2013-08-13,53.21,49.35445,76.4701,47.46,113.1,169.61,,58.35
2013-08-12,52.94,49.925,76.79,47.12,113.91,169.111,,58.3
2013-08-09,52.98,50.12,76.79,47.15,113.97,169.31,,58.45
2013-08-08,53.0,50.035,76.729,47.07,113.97,169.8,,58.75
2013-08-07,52.57,49.82,76.46,46.54,113.73,169.18,,58.15
2013-08-06,52.79,49.525,76.6,46.83,113.48,169.73,,58.35
2013-08-05,53.1,49.34,76.738,46.98,113.41,170.7,,58.455
2013-08-02,53.18,49.245,76.7,47.13,113.84,170.95,,58.65
2013-08-01,53.02,49.33,76.5199,46.9,113.28,170.66,,58.4
2013-07-31,52.29,49.425,76.676,46.3,114.54,168.71,,57.95
2013-07-30,52.28,49.566,77.12,46.25,114.53,168.588,,57.95
2013-07-29,52.38,49.43,77.1326,46.34,114.5,168.59,,57.95
2013-07-26,52.66,49.565,77.27,46.77,114.69,169.11,,58.45
2013-07-25,52.75,49.525,77.23,47.01,114.57,168.93,,58.65
2013-07-24,52.61,49.2295,77.34,46.88,114.71,168.52,,58.75
2013-07-23,52.82,49.435,77.78,47.08,115.27,169.14,,58.95
2013-07-22,52.76,49.215,77.94,46.89,115.45,169.5,,58.65
2013-07-19,52.57,48.985,77.79,46.59,115.19,169.17,,58.45
2013-07-18,52.54,48.895,77.75,46.62,114.56,168.87,,58.3
2013-07-17,52.34,49.07,77.24,46.43,114.86,167.9501,,57.65
2013-07-16,52.15,49.0605,76.88,46.26,114.43,167.525,,57.5
2013-07-15,52.27,48.73,76.6164,46.29,114.6,168.155,,57.4
2013-07-12,52.04,48.595,76.25,45.96,113.87,167.51,,57.15
2013-07-11,52.21,48.82,76.64,46.247,114.19,167.44,,57.45
2013-07-10,51.08,47.95,75.8685,44.94,112.86,165.192,,55.9
2013-07-09,51.03,47.775,76.3,44.87,113.19,165.13,,55.6
2013-07-08,50.66,48.05,75.85,44.56,113.09,163.945,,55.25
2013-07-05,50.42,47.87,75.68,44.41,112.17,163.02,,55.05
2013-07-04,,,,,,,,
2013-07-03,50.11,48.515,76.54,44.27,113.61,161.28,,54.9
2013-07-02,50.14,48.461,76.54,44.35,113.94,161.21,,54.8
2013-07-01,50.32,48.694,76.4,44.69,113.58,161.36,,54.9
2013-06-28,50.0,48.235,76.03,44.22,113.65,160.42,,54.55
2013-06-27,50.13,48.495,75.87,44.3,113.72,161.08,,54.1
2013-06-26,50.29,48.38,74.91,43.76,112.7,160.14,,53.5
2013-06-25,49.82,48.35,74.59,43.51,111.85,158.575,,53.65
2013-06-24,49.23,48.405,74.46,42.93,111.48,157.06,,52.85
2013-06-21,50.07,48.9745,75.22,44.36,112.21,159.07,,53.85
2013-06-20,49.92,49.09,75.49,44.15,113.135,159.4,,55.45
2013-06-19,51.47,49.815,77.21,45.85,114.72,163.45,,57.0
2013-06-18,52.36,50.61,78.1106,46.75,116.37,165.735,,57.95
2013-06-17,52.02,50.645,78.719,46.52,116.6,164.44,,57.6
2013-06-14,51.47,50.69,79.16,45.89,116.77,163.175,,57.15
2013-06-13,51.94,50.34,78.24,46.45,116.85,164.21,,57.55
2013-06-12,51.2,50.05,77.5,45.75,115.61,161.75,,56.7
2013-06-11,51.45,49.9845,76.5,45.85,116.01,163.098,,57.2
2013-06-10,52.04,49.65,77.75,46.53,116.23,164.8,,57.9
2013-06-07,52.1,49.94625,78.52,46.58,116.59,164.8,,57.25
2013-06-06,51.56,49.994,78.91,46.18,117.05,162.73,,56.95
2013-06-05,51.1905,49.34,79.3299,45.89,116.55,161.272,,56.6
2013-06-04,51.99,49.15,79.87,46.8,116.72,163.56,,57.55
2013-06-03,52.18,49.33,,46.83,117.18,164.35,,57.8
2013-05-31,51.99,49.36,,46.51,117.85,163.445,,57.85
2013-05-30,52.91,49.445,,47.48,118.44,165.83,,58.8
2013-05-29,52.73,49.08,,47.33,118.29,165.22,,58.25
2013-05-28,53.08,48.85,,47.76,118.34,166.3,,58.55
2013-05-27,,,,,,,,
2013-05-24,52.92,49.21,,47.62,119.49,165.308,,58.25
2013-05-23,53.17,49.13,,47.97,119.57,165.45,,58.3
2013-05-22,53.5,48.95,,48.59,119.45,165.93,,58.7995
2013-05-21,54.03,49.2114,,49.04,120.4,167.17,,59.4
2013-05-20,53.91,49.275,,48.98,119.95,166.93,,59.55
2013-05-17,53.76,49.05,,48.76,120.09,166.94,,59.3
2013-05-16,53.33,49.265,,48.4,120.61,165.34,,58.85
2013-05-15,53.63,49.08,,48.7,120.06,166.115,,59.1
2013-05-14,53.43,49.3,,48.62,119.64,165.23,,58.9
2013-05-13,53.1,49.515,,48.51,119.96,163.54,,58.6
2013-05-10,53.12,49.62,,48.6,120.27,163.41,,58.75
2013-05-09,53.02,50.225,,48.58,120.9,162.881,,59.05
2013-05-08,53.37,50.64025,,49.0,121.16,163.34,,59.65
2013-05-07,52.92,50.49,,48.55,121.046,162.5999,,59.15
2013-05-06,52.72,50.635,,48.44,121.14,161.78,,58.85
2013-05-03,52.65,50.78,,48.41,121.16,161.368,,58.75
2013-05-02,52.08,50.895,,47.91,122.31,159.75,,58.25
2013-05-01,51.77,51.135,,47.68,122.31,158.28,,58.15
2013-04-30,52.19,50.98025,,48.1,122.13,159.68,,58.8
2013-04-29,52.0,50.745,,47.85,122.34,159.3,,58.25
2013-04-26,51.52,50.4305,,47.27,122.33,158.24,,57.7
2013-04-25,51.6,50.176,,47.33,121.89,158.52,,57.75
2013-04-24,51.32,50.175,,47.06,121.96,157.88,,57.1
2013-04-23,51.08,50.13,,46.68,121.91,157.78,,57.0
2013-04-22,50.58,50.276,,46.2,121.75,156.17,,56.3
2013-04-19,50.39,50.19,,46.07,121.71,155.48,,55.9
2013-04-18,49.91,50.29,,45.62,121.53,154.14,,55.35
2013-04-17,50.12,50.175,,45.66,121.42,155.11,,55.9
2013-04-16,51.01,50.64,,46.6,121.25,157.41,,57.25
2013-04-15,50.26,50.35,,45.81,121.47,155.118,,56.1
2013-04-12,51.45,50.365,,46.91,121.43,158.8,,57.7
2013-04-11,51.65,50.26,,47.14,120.83,159.19,,57.85
2013-04-10,51.4,50.045,,46.89,120.75,158.67,,57.6
2013-04-09,50.74,50.2,,46.27,121.07,156.75,,56.95
2013-04-08,50.51,50.25,,46.02,120.95,156.21,,56.45
2013-04-05,50.3,50.44,,45.9,120.84,155.158,,56.0
2013-04-04,50.49,50.16,,46.07,120.47,155.86,,56.2
2013-04-03,50.29,50.162,,45.84,119.83,155.23,,55.85
2013-04-02,50.72,50.0285,,46.18,119.35,156.82,,56.2
2013-04-01,50.38,50.05,,45.87,119.36,156.05,,56.0
2013-03-28,50.75,49.844,,46.36,119.9,156.67,,56.45
2013-03-27,50.58,49.665,,46.18,119.97,156.19,,56.25
2013-03-26,50.64,49.825,,46.29,119.55,156.19,,56.25
2013-03-25,50.31,49.84835,,45.92,119.47,154.95,,55.9
2013-03-22,50.6,50.1785,,46.36,119.47,155.6,,56.2
2013-03-21,50.2,49.86,,46.16,119.46,154.359,,56.1
2013-03-20,50.75,49.75005,,46.6,119.34,155.69,,56.5
2013-03-19,50.4,49.7,,46.29,119.69,154.61,,56.25
2013-03-18,50.57,49.815,,46.48,119.49,154.97,,56.7
2013-03-15,51.01,49.955,,47.02,119.2,155.83,,57.3
2013-03-14,51.03,49.6,,47.06,119.04,156.73,,57.75
2013-03-13,50.75,49.6,,46.71,118.99,155.905,,57.2
2013-03-12,50.78,49.73,,46.88,119.1,155.68,,57.2
2013-03-11,51.02,49.7075,,47.13,118.86,156.03,,57.45
2013-03-08,50.9,49.765,,47.06,118.78,155.44,,57.05
2013-03-07,50.73,50.185,,46.94,119.2,154.776,,56.85
2013-03-06,50.59,49.945,,46.79,119.59,154.5,,56.65
2013-03-05,50.46,50.175,,46.68,119.94,154.29,,56.4
2013-03-04,50.0,50.09,,46.27,120.14,152.92,,56.15
2013-03-01,49.89,50.19,,46.2,120.23,152.11,,56.0
2013-02-28,49.84,50.125,,46.21,120.33,151.61,,56.1
2013-02-27,49.91,50.385,,46.27,120.29,151.91,,56.3
2013-02-26,49.32,50.2197,,45.72,120.33,150.02,,55.15
2013-02-25,49.03,50.21,,45.45,120.48,149.0,,54.6
2013-02-22,49.96,50.21,,46.41,119.77,151.89,,55.95
2013-02-21,49.48,50.335,,45.91,119.69,150.42,,55.05
2013-02-20,49.94,50.4,,46.51,119.5,151.34,,56.0
2013-02-19,50.47,50.825,,47.0,119.3,153.25,,56.45
2013-02-18,,,,,,,,
2013-02-15,50.1,50.78,,46.54,119.33,152.11,,55.95
2013-02-14,50.18,50.775,,46.67,119.38,152.29,,55.7
2013-02-13,50.28,50.83025,,46.86,119.05,152.151,,55.45
2013-02-12,50.17,50.89,,46.7,119.33,152.02,,55.4
2013-02-11,49.98,50.70475,,46.55,119.45,151.77,,54.8
2013-02-08,50.06,50.825,,46.58,119.51,151.8,,54.8
2013-02-07,49.79,50.755,,46.3,119.25,150.96,,54.4
2013-02-06,49.99,50.995,,46.73,119.21,151.16,,54.8495
2013-02-05,49.96,51.22,,46.67,118.9,151.05,,54.55
2013-02-04,49.63,51.22,,46.51,119.14,149.535,,54.2
2013-02-01,50.34,51.47,,47.27,118.74,151.24,,54.65
2013-01-31,49.89,51.545,,46.86,119.42,149.7,,54.3
2013-01-30,50.04,51.435,,47.03,119.33,150.07,,54.05
2013-01-29,50.2,51.37,,47.07,119.73,150.66,,54.25
2013-01-28,49.88,51.0455,,46.74,120.0,150.07,,53.85
2013-01-25,50.05,51.305,,47.02,120.1,150.25,,53.85
2013-01-24,49.74,51.24005,,46.7,120.65,149.41,,53.55
2013-01-23,49.65,51.395,,46.53,120.82,149.37,,53.3
2013-01-22,49.72,51.44,,46.7,120.67,149.13,,53.55
2013-01-21,,,,,,,,
2013-01-18,49.59,51.2755,,46.65,120.67,148.33,,53.3
2013-01-17,49.52,51.375,,46.63,120.55,148.0,,53.035
2013-01-16,49.18,51.495,,46.23,120.76,147.05,,52.65
2013-01-15,49.241,51.275,,46.47,120.76,147.07,,52.85
2013-01-14,49.28,51.59,,46.62,120.86,146.97,,52.95
2013-01-11,49.27,51.425,,46.56,121.1,147.07,,53.05
2013-01-10,49.29,51.34,,46.58,120.88,147.08,,52.7
2013-01-09,48.77,50.86,,45.97,120.82,145.92,,51.95
2013-01-08,48.6,51.06,,45.71,120.86,145.5496,,51.7
2013-01-07,48.84,51.045,,46.02,120.75,145.9695,,51.8
2013-01-04,49.04,50.8,,46.27,120.55,146.37,,51.7
2013-01-03,48.83,50.975,,46.05,120.61,145.7341,,51.045
2013-01-02,49.04,51.565,,46.49,121.27,146.06,,51.2
2012-12-31,48.08,51.46505,,45.75,120.99,142.41,,50.6
2012-12-28,47.36,51.73,,44.98,121.63,140.03,,49.55
2012-12-27,47.72,51.68,,45.32,121.36,141.5616,,50.1
2012-12-26,47.66,51.45,,45.15,120.97,141.75,,49.9
2012-12-24,47.79,51.875,,45.09,121.16,142.35,,49.75
2012-12-21,47.91,51.895,,45.23,121.24,142.79,,50.0
2012-12-20,48.33,52.12,,45.58,121.03,145.12,,51.25
2012-12-19,47.94,52.06,,45.87,120.91,144.29,,50.95
2012-12-18,48.12,51.985,,45.75,120.44,145.37,,50.7
2012-12-17,48.11,51.93,,45.42,120.74,143.77,,50.35
2012-12-14,47.76,51.96,,45.19,121.13,142.1051,,49.85
2012-12-13,47.75,51.735,,44.96,121.0396,142.63,,49.6495
2012-12-12,48.02,51.81,,45.19,121.23,143.51,,49.7
2012-12-11,47.92,51.665,,44.91,121.6,143.44,,49.5
2012-12-10,47.67,51.425,,44.67,122.05,142.473,,49.25
2012-12-07,47.57,51.59,,44.65,121.94,142.415,,49.35
2012-12-06,47.49,51.69,,44.55,122.2302,141.98,,49.3
2012-12-05,47.36,51.905,,44.5,122.25,141.5,,49.05
2012-12-04,47.13,51.89,,44.22,122.0,141.25,,48.9
2012-12-03,47.12,51.79,,44.12,121.89,141.45,,48.65
2012-11-30,47.19,51.5,,44.07,122.13,142.155,,48.8
2012-11-29,47.21,51.525,,44.05,122.14,142.12,,48.4
2012-11-28,46.9,51.45,,43.74,122.05,141.46,,47.9
2012-11-27,46.58,51.11,,43.42,122.07,140.33,,47.95
2012-11-26,46.84,51.32,,43.7,122.0,141.05,,48.0
2012-11-23,46.94,51.265,,43.85,121.802,141.35,,48.15
2012-11-22,,,,,,,,
2012-11-21,46.22,50.62,,42.93,121.75,139.45,,47.25
2012-11-20,46.07,50.875,,42.9,121.66,139.19,,47.2
2012-11-19,46.06,50.755,,42.86,122.04,139.13,,46.95
2012-11-16,45.18,50.6495,,42.07,121.66,136.37,,46.15
2012-11-15,45.02,50.83,,42.03,121.62,135.7,,46.25
2012-11-14,44.97,50.825,,41.95,121.86,135.9299,,45.95
2012-11-13,45.55,50.79505,,42.37,121.61,137.79,,46.65
2012-11-12,45.78,50.795,,42.7,121.56,138.265,,47.151
2012-11-09,45.73,50.8665,,42.67,121.54,138.16,,47.1
2012-11-08,45.77,51.065,,42.6295,121.84,138.04,,47.25
2012-11-07,46.25,50.98,,43.08,121.96,139.72,,47.85
2012-11-06,46.87,50.775,,43.74,121.71,142.96,,48.9
2012-11-05,46.72,50.71,,43.4,122.3,141.8486,,48.55
2012-11-02,46.68,50.71,,43.37,122.24,141.56,,48.517
2012-11-01,47.07,51.15,,43.77,122.48,142.83,,49.1
2012-10-31,46.45,52.0,,43.29,123.02,141.35,,48.45
2012-10-30,,,,,,,,
2012-10-29,,,,,,,,
2012-10-26,46.52,51.3535,,43.27,122.64,141.35,,48.05
2012-10-25,46.68,51.25,,43.41,122.04,141.43,,48.1505
2012-10-24,46.45,51.42,,43.09,122.39,141.02,,47.65
2012-10-23,46.47,51.475,,43.09,122.72,141.42,,47.8
2012-10-22,47.24,51.55,,43.94,122.51,143.41,,48.5
2012-10-19,47.02,51.755,,43.59,122.8,143.3896,,48.25
2012-10-18,47.75,51.86,,44.26,122.58,145.82,,48.7
2012-10-17,47.88,51.855,,44.36,122.81,146.2,,48.75
2012-10-16,47.51,51.595,,44.02,123.05,145.54,,48.2
2012-10-15,46.94,51.475,,43.41,123.13,144.08,,47.6
2012-10-12,46.63,51.58,,42.95,122.75,142.89,,47.15
2012-10-11,46.71,51.415,,43.07,122.61,143.36,,47.25
2012-10-10,46.53,51.375,,42.74,122.21,143.28,,47.25
2012-10-09,46.68,51.425,,42.86,121.99,144.2,,47.25
2012-10-08,47.26,51.515,,43.41,121.86,145.642,,47.95
2012-10-05,47.51,51.75,,43.74,121.54,146.14,,48.25
2012-10-04,47.45,51.675,,43.77,121.73,146.125,,48.4
2012-10-03,47.04,51.45,,43.24,121.83,145.09,,47.55
2012-10-02,47.06,51.555,,43.42,121.75,144.5,,47.6
2012-10-01,46.94,51.34,,43.31,121.71,144.345,,47.45
2012-09-28,46.69,51.39,,42.96,121.77,143.97,,47.2
2012-09-27,47.2,51.39005,,43.61,121.5,144.64,,47.6
2012-09-26,46.69,51.2005,,43.02,121.56,143.295,,47.05
2012-09-25,46.99,51.37535,,43.36,121.22,144.1,,47.45
2012-09-24,47.42,51.575,,43.75,120.98,145.645,,48.1995
2012-09-21,47.55,51.6,,44.68,120.8,145.87,,48.45
2012-09-20,47.58,51.71015,,44.53,120.5818,146.71,,48.7
2012-09-19,47.8,51.745,,44.96,120.68,146.7,,48.9
2012-09-18,47.77,51.6875,,44.79,120.48,146.62,,48.7
2012-09-17,47.84,51.72,,44.93,120.11,146.74,,49.25
2012-09-14,48.08,51.87,,45.24,119.7,147.24,,49.45
2012-09-13,47.75,51.85,,44.76,120.42,146.59,,48.5
2012-09-12,46.93,51.54495,,43.95,119.78,144.39,,47.7
2012-09-11,46.73,51.4945,,43.74,120.02,143.91,,47.45
2012-09-10,46.4,51.108,,43.27,119.92,143.51,,47.25
2012-09-07,46.75,51.3,,43.64,119.93,144.33,,47.4
2012-09-06,46.26,50.6,,43.03,119.68,143.77,,46.65
2012-09-05,45.25,50.545,,41.95,120.21,140.91,,45.6
2012-09-04,45.33,50.5,,42.07,120.16,141.03,,45.8
2012-09-03,,,,,,,,
2012-08-31,45.46,50.61995,,42.27,120.83,141.16,,45.9
2012-08-30,45.15,50.355,,41.82,120.0,140.49,,45.55
2012-08-29,45.64,50.35,,42.44,119.96,141.51,,45.9
2012-08-28,45.69,50.35,,42.55,120.21,141.4,,45.6
2012-08-27,45.69,50.14,,42.63,120.04,141.54,,45.65
2012-08-24,45.8,50.25,,42.64,119.89,141.51,,45.8
2012-08-23,45.63,50.29,,42.72,119.76,140.665,,45.8
2012-08-22,45.99,50.177,,43.016,119.67,141.82,,46.25
2012-08-21,46.0,49.77,,43.06,118.99,141.76,,46.19
2012-08-20,45.97,49.445,,42.91,118.79,142.19,,46.15
2012-08-17,45.99,49.3822,,42.9,118.46,142.18,,46.175
2012-08-16,45.98,49.56,,42.95,118.3,141.99,,46.1575
2012-08-15,45.48,49.4,,42.45,118.65,140.95,,45.95
2012-08-14,45.54,49.669,,42.51,119.21,140.79,,45.75
2012-08-13,45.52,49.62,,42.47,119.75,140.77,,45.75
2012-08-10,45.62,49.74,,42.69,120.0,140.84,,45.85
2012-08-09,45.54,49.65,,42.57,119.66,140.61,,45.85
2012-08-08,45.43,49.75,,42.5,119.74,140.49,,45.7
2012-08-07,45.43,49.575,,42.5,120.08,140.32,,45.75
2012-08-06,45.07,49.725,,42.18,120.71,139.62,,45.75
2012-08-03,44.82,49.70495,,41.88,120.55,139.349,,45.45
2012-08-02,43.76,49.13,,40.63,120.84,136.64,,44.25
2012-08-01,44.18,49.16,,41.2,120.76,137.59,,44.5
2012-07-31,44.23,49.575,,41.18,121.28,137.71,,44.6
2012-07-30,44.53,49.36,,41.36,120.66,138.68,,45.1
2012-07-27,44.55,49.335,,41.49,120.35,138.675,,45.1
2012-07-26,43.66,49.317,,40.48,120.92,136.17,,44.5
2012-07-25,42.71,48.835,,39.47,120.73,133.96,,43.65
2012-07-24,42.63,48.645,,39.2,120.5,133.925,,43.45
2012-07-23,43.01,48.87,,39.57,120.31,135.09,,43.6
2012-07-20,43.7,49.215,,40.43,120.7,136.47,,44.35
2012-07-19,44.33,49.471,,41.17,120.61,137.73,,45.0
2012-07-18,44.09,49.365,,40.9,120.4,137.37,,44.9
2012-07-17,43.77,49.365,,40.72,119.74,136.36,,44.6
2012-07-16,43.54,49.255,,40.48,119.74,135.43,,44.5
2012-07-13,43.6,49.045,,40.47,119.41,135.75,,44.4
2012-07-12,42.97,48.8995,,39.9,119.37,133.51,,43.7
2012-07-11,43.32,48.95,,40.37,118.77,134.16,,44.05
2012-07-10,43.27,48.55,,40.22,118.57,134.14,,44.045
2012-07-09,43.56,48.495,,40.54,118.6,135.32,,44.35
2012-07-06,43.66,48.54,,40.65,118.52,135.49,,44.35
2012-07-05,44.16,48.75,,41.11,118.22,136.79,,44.8
2012-07-04,,,,,,,,
2012-07-03,44.56,49.17,,41.74,117.92,137.412,,45.05
2012-07-02,44.13,49.13,,41.24,117.82,136.51,,44.75
2012-06-29,43.87,49.115,,40.98,117.59,136.105,,44.2
2012-06-28,42.59,48.305,,39.58,117.62,132.79,,42.85
2012-06-27,42.66,48.27,,39.6,117.44,133.173,,42.7
2012-06-26,42.28,48.44,,39.26,117.28,131.98,,42.4
2012-06-25,42.04,48.575,,39.02,117.16,131.32,,42.2
2012-06-22,42.82,48.79995,,39.84,116.86,133.46,,42.9
2012-06-21,42.53,48.545,,39.54,116.95,132.44,,42.4
2012-06-20,44.25,48.88,,40.68,116.77,135.48,,43.3
2012-06-19,44.2,49.045,,40.59,116.72,135.7,,43.3
2012-06-18,43.6,48.595,,39.82,116.83,134.4,,42.6
2012-06-15,43.56,49.055,,39.85,116.88,134.14,,43.0
2012-06-14,43.06,48.56,,39.31,116.4,133.47,,42.15
2012-06-13,42.66,48.3,,39.14,116.54,132.07,,42.0
2012-06-12,42.98,48.295,,39.32,116.12,132.92,,42.2
2012-06-11,42.37,48.475,,38.7,116.46,131.415,,41.85
2012-06-08,42.91,48.6183,,39.11,116.48,133.1,,42.35
2012-06-07,42.87,48.605,,39.25,116.05,132.05,,42.1
2012-06-06,42.79,48.8165,,39.17,115.81,131.97,,42.3
2012-06-05,41.69,48.38,,38.05,116.15,129.07,,41.0
2012-06-04,41.39,48.625,,37.82,116.4,128.1,,40.6
2012-06-01,41.27,48.48,,37.65,117.29,128.16,,40.4
2012-05-31,42.33,48.7,,38.47,116.97,131.47,,41.2
2012-05-30,42.28,48.575,,38.45,116.15,131.76,,41.3
2012-05-29,43.09,48.665,,39.3,116.05,133.7,,41.95
2012-05-28,,,,,,,,
2012-05-25,42.49,48.83,,38.75,115.88,132.1,,41.3435
2012-05-24,42.67,48.7273,,38.88,115.59,132.53,,41.4
2012-05-23,42.76,48.915,,39.05,115.57,132.27,,41.6
2012-05-22,42.93,48.965,,39.35,115.29,132.2,,41.65
2012-05-21,43.03,49.235,,39.58,115.6,131.97,,41.45
2012-05-18,42.2699,49.145,,38.74,115.47,129.74,,40.55
2012-05-17,42.48,49.035,,39.0,115.92,130.86,,41.1
2012-05-16,43.16,49.1,,39.51,116.79,132.829,,41.8
2012-05-15,43.52,49.1145,,39.9,116.73,133.34,,42.3505
2012-05-14,43.99,49.555,,40.41,116.88,134.11,,42.9
2012-05-11,44.64,49.9,,41.2,116.85,135.61,,43.65
2012-05-10,44.81,49.795,,41.54,116.5,136.02,,43.95
2012-05-09,44.7,49.841,,41.33,116.74,135.74,,43.9
2012-05-08,45.14,50.025,,41.85,116.94,136.55,,44.45
2012-05-07,45.65,50.075,,42.52,116.65,137.1,,45.25
2012-05-04,45.5,50.2675,,42.3,116.45,137.0,,44.95
