sep=;
"Date";"Open(QEURIBOR1MD=)";"High(QEURIBOR1MD=)";"Low(QEURIBOR1MD=)";"Last(QEURIBOR1MD=)"
"04.03.2014";"";"";"";"0,218"
"03.03.2014";"";"";"";"0,22"
"28.02.2014";"";"";"";"0,218"
"27.02.2014";"";"";"";"0,219"
"26.02.2014";"";"";"";"0,222"
"25.02.2014";"";"";"";"0,222"
"24.02.2014";"";"";"";"0,221"
"21.02.2014";"";"";"";"0,222"
"20.02.2014";"";"";"";"0,221"
"19.02.2014";"";"";"";"0,224"
"18.02.2014";"";"";"";"0,224"
"17.02.2014";"";"";"";"0,224"
"14.02.2014";"";"";"";"0,226"
"13.02.2014";"";"";"";"0,225"
"12.02.2014";"";"";"";"0,23"
"11.02.2014";"";"";"";"0,23"
"10.02.2014";"";"";"";"0,23"
"07.02.2014";"";"";"";"0,229"
"06.02.2014";"";"";"";"0,221"
"05.02.2014";"";"";"";"0,223"
"04.02.2014";"";"";"";"0,222"
"03.02.2014";"";"";"";"0,225"
"31.01.2014";"";"";"";"0,23"
"30.01.2014";"";"";"";"0,232"
"29.01.2014";"";"";"";"0,237"
"28.01.2014";"";"";"";"0,241"
"27.01.2014";"";"";"";"0,239"
"24.01.2014";"";"";"";"0,238"
"23.01.2014";"";"";"";"0,24"
"22.01.2014";"";"";"";"0,241"
"21.01.2014";"";"";"";"0,242"
"20.01.2014";"";"";"";"0,24"
"17.01.2014";"";"";"";"0,243"
"16.01.2014";"";"";"";"0,234"
"15.01.2014";"";"";"";"0,216"
"14.01.2014";"";"";"";"0,208"
"13.01.2014";"";"";"";"0,207"
"10.01.2014";"";"";"";"0,208"
"09.01.2014";"";"";"";"0,205"
"08.01.2014";"";"";"";"0,203"
"07.01.2014";"";"";"";"0,202"
"06.01.2014";"";"";"";"0,204"
"03.01.2014";"";"";"";"0,208"
"02.01.2014";"";"";"";"0,214"
"31.12.2013";"";"";"";"0,216"
"30.12.2013";"";"";"";"0,221"
"27.12.2013";"";"";"";"0,234"
"24.12.2013";"";"";"";"0,232"
"23.12.2013";"";"";"";"0,232"
"20.12.2013";"";"";"";"0,232"
"19.12.2013";"";"";"";"0,236"
"18.12.2013";"";"";"";"0,245"
"17.12.2013";"";"";"";"0,243"
"16.12.2013";"";"";"";"0,234"
"13.12.2013";"";"";"";"0,225"
"12.12.2013";"";"";"";"0,219"
"11.12.2013";"";"";"";"0,212"
"10.12.2013";"";"";"";"0,207"
"09.12.2013";"";"";"";"0,2"
"06.12.2013";"";"";"";"0,191"
"05.12.2013";"";"";"";"0,183"
"04.12.2013";"";"";"";"0,18"
"03.12.2013";"";"";"";"0,175"
"02.12.2013";"";"";"";"0,17"
"29.11.2013";"";"";"";"0,166"
"28.11.2013";"";"";"";"0,163"
"27.11.2013";"";"";"";"0,147"
"26.11.2013";"";"";"";"0,146"
"25.11.2013";"";"";"";"0,139"
"22.11.2013";"";"";"";"0,133"
"21.11.2013";"";"";"";"0,126"
"20.11.2013";"";"";"";"0,124"
"19.11.2013";"";"";"";"0,124"
"18.11.2013";"";"";"";"0,123"
"15.11.2013";"";"";"";"0,123"
"14.11.2013";"";"";"";"0,123"
"13.11.2013";"";"";"";"0,123"
"12.11.2013";"";"";"";"0,123"
"11.11.2013";"";"";"";"0,122"
"08.11.2013";"";"";"";"0,122"
"07.11.2013";"";"";"";"0,129"
"06.11.2013";"";"";"";"0,13"
"05.11.2013";"";"";"";"0,129"
"04.11.2013";"";"";"";"0,129"
"01.11.2013";"";"";"";"0,129"
"31.10.2013";"";"";"";"0,13"
"30.10.2013";"";"";"";"0,129"
"29.10.2013";"";"";"";"0,129"
"28.10.2013";"";"";"";"0,13"
"25.10.2013";"";"";"";"0,13"
"24.10.2013";"";"";"";"0,129"
"23.10.2013";"";"";"";"0,129"
"22.10.2013";"";"";"";"0,128"
"21.10.2013";"";"";"";"0,128"
"18.10.2013";"";"";"";"0,128"
"17.10.2013";"";"";"";"0,127"
"16.10.2013";"";"";"";"0,127"
"15.10.2013";"";"";"";"0,127"
"14.10.2013";"";"";"";"0,127"
"11.10.2013";"";"";"";"0,128"
"10.10.2013";"";"";"";"0,128"
"09.10.2013";"";"";"";"0,129"
"08.10.2013";"";"";"";"0,128"
"07.10.2013";"";"";"";"0,128"
"04.10.2013";"";"";"";"0,128"
"03.10.2013";"";"";"";"0,127"
"02.10.2013";"";"";"";"0,128"
"01.10.2013";"";"";"";"0,128"
"30.09.2013";"";"";"";"0,128"
"27.09.2013";"";"";"";"0,127"
"26.09.2013";"";"";"";"0,129"
"25.09.2013";"";"";"";"0,128"
"24.09.2013";"";"";"";"0,128"
"23.09.2013";"";"";"";"0,128"
"20.09.2013";"";"";"";"0,128"
"19.09.2013";"";"";"";"0,128"
"18.09.2013";"";"";"";"0,127"
"17.09.2013";"";"";"";"0,127"
"16.09.2013";"";"";"";"0,128"
"13.09.2013";"";"";"";"0,127"
"12.09.2013";"";"";"";"0,127"
"11.09.2013";"";"";"";"0,128"
"10.09.2013";"";"";"";"0,129"
"09.09.2013";"";"";"";"0,129"
"06.09.2013";"";"";"";"0,129"
"05.09.2013";"";"";"";"0,129"
"04.09.2013";"";"";"";"0,129"
"03.09.2013";"";"";"";"0,129"
"02.09.2013";"";"";"";"0,129"
"30.08.2013";"";"";"";"0,129"
"29.08.2013";"";"";"";"0,128"
"28.08.2013";"";"";"";"0,128"
"27.08.2013";"";"";"";"0,127"
"26.08.2013";"";"";"";"0,127"
"23.08.2013";"";"";"";"0,127"
"22.08.2013";"";"";"";"0,126"
"21.08.2013";"";"";"";"0,126"
"20.08.2013";"";"";"";"0,127"
"19.08.2013";"";"";"";"0,127"
"16.08.2013";"";"";"";"0,128"
"15.08.2013";"";"";"";"0,128"
"14.08.2013";"";"";"";"0,128"
"13.08.2013";"";"";"";"0,128"
"12.08.2013";"";"";"";"0,129"
"09.08.2013";"";"";"";"0,128"
"08.08.2013";"";"";"";"0,128"
"07.08.2013";"";"";"";"0,128"
"06.08.2013";"";"";"";"0,128"
"05.08.2013";"";"";"";"0,128"
"02.08.2013";"";"";"";"0,129"
"01.08.2013";"";"";"";"0,13"
"31.07.2013";"";"";"";"0,131"
"30.07.2013";"";"";"";"0,131"
"29.07.2013";"";"";"";"0,13"
"26.07.2013";"";"";"";"0,132"
"25.07.2013";"";"";"";"0,131"
"24.07.2013";"";"";"";"0,131"
"23.07.2013";"";"";"";"0,128"
"22.07.2013";"";"";"";"0,125"
"19.07.2013";"";"";"";"0,123"
"18.07.2013";"";"";"";"0,122"
"17.07.2013";"";"";"";"0,122"
"16.07.2013";"";"";"";"0,123"
"15.07.2013";"";"";"";"0,122"
"12.07.2013";"";"";"";"0,123"
"11.07.2013";"";"";"";"0,123"
"10.07.2013";"";"";"";"0,123"
"09.07.2013";"";"";"";"0,123"
"08.07.2013";"";"";"";"0,122"
"05.07.2013";"";"";"";"0,122"
"04.07.2013";"";"";"";"0,123"
"03.07.2013";"";"";"";"0,122"
"02.07.2013";"";"";"";"0,122"
"01.07.2013";"";"";"";"0,121"
"28.06.2013";"";"";"";"0,123"
"27.06.2013";"";"";"";"0,124"
"26.06.2013";"";"";"";"0,126"
"25.06.2013";"";"";"";"0,128"
"24.06.2013";"";"";"";"0,128"
"21.06.2013";"";"";"";"0,127"
"20.06.2013";"";"";"";"0,125"
"19.06.2013";"";"";"";"0,123"
"18.06.2013";"";"";"";"0,122"
"17.06.2013";"";"";"";"0,12"
"14.06.2013";"";"";"";"0,121"
"13.06.2013";"";"";"";"0,12"
"12.06.2013";"";"";"";"0,12"
"11.06.2013";"";"";"";"0,119"
"10.06.2013";"";"";"";"0,115"
"07.06.2013";"";"";"";"0,115"
"06.06.2013";"";"";"";"0,114"
"05.06.2013";"";"";"";"0,114"
"04.06.2013";"";"";"";"0,114"
"03.06.2013";"";"";"";"0,113"
"31.05.2013";"";"";"";"0,113"
"30.05.2013";"";"";"";"0,112"
"29.05.2013";"";"";"";"0,112"
"28.05.2013";"";"";"";"0,112"
"27.05.2013";"";"";"";"0,112"
"24.05.2013";"";"";"";"0,112"
"23.05.2013";"";"";"";"0,112"
"22.05.2013";"";"";"";"0,112"
"21.05.2013";"";"";"";"0,112"
"20.05.2013";"";"";"";"0,112"
"17.05.2013";"";"";"";"0,112"
"16.05.2013";"";"";"";"0,112"
"15.05.2013";"";"";"";"0,112"
"14.05.2013";"";"";"";"0,112"
"13.05.2013";"";"";"";"0,112"
"10.05.2013";"";"";"";"0,112"
"09.05.2013";"";"";"";"0,112"
"08.05.2013";"";"";"";"0,112"
"07.05.2013";"";"";"";"0,112"
"06.05.2013";"";"";"";"0,113"
"03.05.2013";"";"";"";"0,113"
"02.05.2013";"";"";"";"0,116"
"30.04.2013";"";"";"";"0,116"
"29.04.2013";"";"";"";"0,117"
"26.04.2013";"";"";"";"0,117"
"25.04.2013";"";"";"";"0,117"
"24.04.2013";"";"";"";"0,118"
"23.04.2013";"";"";"";"0,118"
"22.04.2013";"";"";"";"0,118"
"19.04.2013";"";"";"";"0,118"
"18.04.2013";"";"";"";"0,118"
"17.04.2013";"";"";"";"0,118"
"16.04.2013";"";"";"";"0,119"
"15.04.2013";"";"";"";"0,119"
"12.04.2013";"";"";"";"0,118"
"11.04.2013";"";"";"";"0,119"
"10.04.2013";"";"";"";"0,119"
"09.04.2013";"";"";"";"0,119"
"08.04.2013";"";"";"";"0,118"
"05.04.2013";"";"";"";"0,118"
"04.04.2013";"";"";"";"0,118"
"03.04.2013";"";"";"";"0,117"
"02.04.2013";"";"";"";"0,117"
"28.03.2013";"";"";"";"0,117"
"27.03.2013";"";"";"";"0,117"
"26.03.2013";"";"";"";"0,119"
"25.03.2013";"";"";"";"0,119"
"22.03.2013";"";"";"";"0,12"
"21.03.2013";"";"";"";"0,118"
"20.03.2013";"";"";"";"0,118"
"19.03.2013";"";"";"";"0,118"
"18.03.2013";"";"";"";"0,119"
"15.03.2013";"";"";"";"0,118"
"14.03.2013";"";"";"";"0,118"
"13.03.2013";"";"";"";"0,118"
"12.03.2013";"";"";"";"0,118"
"11.03.2013";"";"";"";"0,117"
"08.03.2013";"";"";"";"0,118"
"07.03.2013";"";"";"";"0,118"
"06.03.2013";"";"";"";"0,118"
"05.03.2013";"";"";"";"0,117"
"04.03.2013";"";"";"";"0,117"
"01.03.2013";"";"";"";"0,117"
"28.02.2013";"";"";"";"0,118"
"27.02.2013";"";"";"";"0,118"
"26.02.2013";"";"";"";"0,117"
"25.02.2013";"";"";"";"0,117"
"22.02.2013";"";"";"";"0,119"
"21.02.2013";"";"";"";"0,119"
"20.02.2013";"";"";"";"0,12"
"19.02.2013";"";"";"";"0,12"
"18.02.2013";"";"";"";"0,12"
"15.02.2013";"";"";"";"0,12"
"14.02.2013";"";"";"";"0,121"
"13.02.2013";"";"";"";"0,121"
"12.02.2013";"";"";"";"0,121"
"11.02.2013";"";"";"";"0,121"
"08.02.2013";"";"";"";"0,12"
"07.02.2013";"";"";"";"0,122"
"06.02.2013";"";"";"";"0,123"
"05.02.2013";"";"";"";"0,123"
"04.02.2013";"";"";"";"0,123"
"01.02.2013";"";"";"";"0,122"
"31.01.2013";"";"";"";"0,121"
"30.01.2013";"";"";"";"0,12"
"29.01.2013";"";"";"";"0,118"
"28.01.2013";"";"";"";"0,117"
"25.01.2013";"";"";"";"0,113"
"24.01.2013";"";"";"";"0,113"
"23.01.2013";"";"";"";"0,112"
"22.01.2013";"";"";"";"0,112"
"21.01.2013";"";"";"";"0,112"
"18.01.2013";"";"";"";"0,112"
"17.01.2013";"";"";"";"0,112"
"16.01.2013";"";"";"";"0,111"
"15.01.2013";"";"";"";"0,112"
"14.01.2013";"";"";"";"0,112"
"11.01.2013";"";"";"";"0,111"
"10.01.2013";"";"";"";"0,11"
"09.01.2013";"";"";"";"0,11"
"08.01.2013";"";"";"";"0,11"
"07.01.2013";"";"";"";"0,11"
"04.01.2013";"";"";"";"0,11"
"03.01.2013";"";"";"";"0,109"
"02.01.2013";"";"";"";"0,109"
"31.12.2012";"";"";"";"0,109"
"28.12.2012";"";"";"";"0,109"
"27.12.2012";"";"";"";"0,111"
"24.12.2012";"";"";"";"0,11"
"21.12.2012";"";"";"";"0,11"
"20.12.2012";"";"";"";"0,11"
"19.12.2012";"";"";"";"0,11"
"18.12.2012";"";"";"";"0,11"
"17.12.2012";"";"";"";"0,11"
"14.12.2012";"";"";"";"0,11"
"13.12.2012";"";"";"";"0,11"
"12.12.2012";"";"";"";"0,11"
"11.12.2012";"";"";"";"0,11"
"10.12.2012";"";"";"";"0,11"
"07.12.2012";"";"";"";"0,111"
"06.12.2012";"";"";"";"0,112"
"05.12.2012";"";"";"";"0,113"
"04.12.2012";"";"";"";"0,113"
"03.12.2012";"";"";"";"0,113"
"30.11.2012";"";"";"";"0,113"
"29.11.2012";"";"";"";"0,112"
"28.11.2012";"";"";"";"0,107"
"27.11.2012";"";"";"";"0,107"
"26.11.2012";"";"";"";"0,107"
"23.11.2012";"";"";"";"0,107"
"22.11.2012";"";"";"";"0,107"
"21.11.2012";"";"";"";"0,107"
"20.11.2012";"";"";"";"0,107"
"19.11.2012";"";"";"";"0,108"
"16.11.2012";"";"";"";"0,108"
"15.11.2012";"";"";"";"0,108"
"14.11.2012";"";"";"";"0,108"
"13.11.2012";"";"";"";"0,108"
"12.11.2012";"";"";"";"0,108"
"09.11.2012";"";"";"";"0,109"
"08.11.2012";"";"";"";"0,109"
"07.11.2012";"";"";"";"0,109"
"06.11.2012";"";"";"";"0,109"
"05.11.2012";"";"";"";"0,109"
"02.11.2012";"";"";"";"0,11"
"01.11.2012";"";"";"";"0,11"
"31.10.2012";"";"";"";"0,11"
"30.10.2012";"";"";"";"0,11"
"29.10.2012";"";"";"";"0,11"
"26.10.2012";"";"";"";"0,11"
"25.10.2012";"";"";"";"0,11"
"24.10.2012";"";"";"";"0,11"
"23.10.2012";"";"";"";"0,11"
"22.10.2012";"";"";"";"0,11"
"19.10.2012";"";"";"";"0,11"
"18.10.2012";"";"";"";"0,11"
"17.10.2012";"";"";"";"0,111"
"16.10.2012";"";"";"";"0,111"
"15.10.2012";"";"";"";"0,111"
"12.10.2012";"";"";"";"0,111"
"11.10.2012";"";"";"";"0,111"
"10.10.2012";"";"";"";"0,111"
"09.10.2012";"";"";"";"0,111"
"08.10.2012";"";"";"";"0,112"
"05.10.2012";"";"";"";"0,112"
"04.10.2012";"";"";"";"0,112"
"03.10.2012";"";"";"";"0,114"
"02.10.2012";"";"";"";"0,115"
"01.10.2012";"";"";"";"0,116"
"28.09.2012";"";"";"";"0,115"
"27.09.2012";"";"";"";"0,115"
"26.09.2012";"";"";"";"0,117"
"25.09.2012";"";"";"";"0,117"
"24.09.2012";"";"";"";"0,116"
"21.09.2012";"";"";"";"0,115"
"20.09.2012";"";"";"";"0,116"
"19.09.2012";"";"";"";"0,118"
"18.09.2012";"";"";"";"0,119"
"17.09.2012";"";"";"";"0,12"
"14.09.2012";"";"";"";"0,12"
"13.09.2012";"";"";"";"0,12"
"12.09.2012";"";"";"";"0,12"
"11.09.2012";"";"";"";"0,12"
"10.09.2012";"";"";"";"0,12"
"07.09.2012";"";"";"";"0,121"
"06.09.2012";"";"";"";"0,121"
"05.09.2012";"";"";"";"0,121"
"04.09.2012";"";"";"";"0,122"
"03.09.2012";"";"";"";"0,122"
"31.08.2012";"";"";"";"0,121"
"30.08.2012";"";"";"";"0,121"
"29.08.2012";"";"";"";"0,122"
"28.08.2012";"";"";"";"0,122"
"27.08.2012";"";"";"";"0,122"
"24.08.2012";"";"";"";"0,124"
"23.08.2012";"";"";"";"0,126"
"22.08.2012";"";"";"";"0,127"
"21.08.2012";"";"";"";"0,128"
"20.08.2012";"";"";"";"0,13"
"17.08.2012";"";"";"";"0,133"
"16.08.2012";"";"";"";"0,133"
"15.08.2012";"";"";"";"0,133"
"14.08.2012";"";"";"";"0,134"
"13.08.2012";"";"";"";"0,135"
"10.08.2012";"";"";"";"0,137"
"09.08.2012";"";"";"";"0,138"
"08.08.2012";"";"";"";"0,139"
"07.08.2012";"";"";"";"0,139"
"06.08.2012";"";"";"";"0,139"
"03.08.2012";"";"";"";"0,139"
"02.08.2012";"";"";"";"0,14"
"01.08.2012";"";"";"";"0,144"
"31.07.2012";"";"";"";"0,149"
"30.07.2012";"";"";"";"0,153"
"27.07.2012";"";"";"";"0,16"
"26.07.2012";"";"";"";"0,162"
"25.07.2012";"";"";"";"0,165"
"24.07.2012";"";"";"";"0,169"
"23.07.2012";"";"";"";"0,173"
"20.07.2012";"";"";"";"0,176"
"19.07.2012";"";"";"";"0,177"
"18.07.2012";"";"";"";"0,179"
"17.07.2012";"";"";"";"0,183"
"16.07.2012";"";"";"";"0,187"
"13.07.2012";"";"";"";"0,194"
"12.07.2012";"";"";"";"0,202"
"11.07.2012";"";"";"";"0,213"
"10.07.2012";"";"";"";"0,223"
"09.07.2012";"";"";"";"0,235"
"06.07.2012";"";"";"";"0,255"
"05.07.2012";"";"";"";"0,362"
"04.07.2012";"";"";"";"0,367"
"03.07.2012";"";"";"";"0,371"
"02.07.2012";"";"";"";"0,372"
"29.06.2012";"";"";"";"0,373"
"28.06.2012";"";"";"";"0,374"
"27.06.2012";"";"";"";"0,376"
"26.06.2012";"";"";"";"0,376"
"25.06.2012";"";"";"";"0,376"
"22.06.2012";"";"";"";"0,377"
"21.06.2012";"";"";"";"0,378"
"20.06.2012";"";"";"";"0,379"
"19.06.2012";"";"";"";"0,379"
"18.06.2012";"";"";"";"0,381"
"15.06.2012";"";"";"";"0,382"
"14.06.2012";"";"";"";"0,383"
"13.06.2012";"";"";"";"0,384"
"12.06.2012";"";"";"";"0,383"
"11.06.2012";"";"";"";"0,383"
"08.06.2012";"";"";"";"0,383"
"07.06.2012";"";"";"";"0,383"
"06.06.2012";"";"";"";"0,381"
"05.06.2012";"";"";"";"0,382"
"04.06.2012";"";"";"";"0,382"
"01.06.2012";"";"";"";"0,384"
"31.05.2012";"";"";"";"0,386"
"30.05.2012";"";"";"";"0,387"
"29.05.2012";"";"";"";"0,386"
"28.05.2012";"";"";"";"0,387"
"25.05.2012";"";"";"";"0,387"
"24.05.2012";"";"";"";"0,389"
"23.05.2012";"";"";"";"0,392"
"22.05.2012";"";"";"";"0,392"
"21.05.2012";"";"";"";"0,393"
"18.05.2012";"";"";"";"0,394"
"17.05.2012";"";"";"";"0,395"
"16.05.2012";"";"";"";"0,395"
"15.05.2012";"";"";"";"0,396"
"14.05.2012";"";"";"";"0,397"
"11.05.2012";"";"";"";"0,398"
"10.05.2012";"";"";"";"0,397"
"09.05.2012";"";"";"";"0,397"
"08.05.2012";"";"";"";"0,398"
"07.05.2012";"";"";"";"0,399"
"04.05.2012";"";"";"";"0,399"
"03.05.2012";"";"";"";"0,399"
"02.05.2012";"";"";"";"0,401"
"30.04.2012";"";"";"";"0,4"
"27.04.2012";"";"";"";"0,402"
"26.04.2012";"";"";"";"0,402"
"25.04.2012";"";"";"";"0,404"
"24.04.2012";"";"";"";"0,406"
"23.04.2012";"";"";"";"0,406"
"20.04.2012";"";"";"";"0,407"
"19.04.2012";"";"";"";"0,407"
"18.04.2012";"";"";"";"0,408"
"17.04.2012";"";"";"";"0,408"
"16.04.2012";"";"";"";"0,409"
"13.04.2012";"";"";"";"0,41"
"12.04.2012";"";"";"";"0,411"
"11.04.2012";"";"";"";"0,412"
"10.04.2012";"";"";"";"0,414"
"05.04.2012";"";"";"";"0,414"
"04.04.2012";"";"";"";"0,415"
"03.04.2012";"";"";"";"0,416"
"02.04.2012";"";"";"";"0,417"
"30.03.2012";"";"";"";"0,419"
"29.03.2012";"";"";"";"0,42"
"28.03.2012";"";"";"";"0,423"
"27.03.2012";"";"";"";"0,426"
"26.03.2012";"";"";"";"0,429"
"23.03.2012";"";"";"";"0,433"
"22.03.2012";"";"";"";"0,436"
"21.03.2012";"";"";"";"0,442"
"20.03.2012";"";"";"";"0,447"
"19.03.2012";"";"";"";"0,452"
"16.03.2012";"";"";"";"0,458"
"15.03.2012";"";"";"";"0,465"
"14.03.2012";"";"";"";"0,472"
"13.03.2012";"";"";"";"0,477"
"12.03.2012";"";"";"";"0,482"
"09.03.2012";"";"";"";"0,49"
"08.03.2012";"";"";"";"0,495"
"07.03.2012";"";"";"";"0,504"
"06.03.2012";"";"";"";"0,511"
"05.03.2012";"";"";"";"0,521"
"02.03.2012";"";"";"";"0,532"
"01.03.2012";"";"";"";"0,549"
"29.02.2012";"";"";"";"0,564"
"28.02.2012";"";"";"";"0,572"
"27.02.2012";"";"";"";"0,576"
"24.02.2012";"";"";"";"0,585"
"23.02.2012";"";"";"";"0,592"
"22.02.2012";"";"";"";"0,595"
"21.02.2012";"";"";"";"0,6"
"20.02.2012";"";"";"";"0,603"
"17.02.2012";"";"";"";"0,61"
"16.02.2012";"";"";"";"0,615"
"15.02.2012";"";"";"";"0,62"
"14.02.2012";"";"";"";"0,626"
"13.02.2012";"";"";"";"0,633"
"10.02.2012";"";"";"";"0,641"
"09.02.2012";"";"";"";"0,647"
"08.02.2012";"";"";"";"0,655"
"07.02.2012";"";"";"";"0,664"
"06.02.2012";"";"";"";"0,674"
"03.02.2012";"";"";"";"0,682"
"02.02.2012";"";"";"";"0,691"
"01.02.2012";"";"";"";"0,701"
"31.01.2012";"";"";"";"0,713"
"30.01.2012";"";"";"";"0,721"
"27.01.2012";"";"";"";"0,728"
"26.01.2012";"";"";"";"0,734"
"25.01.2012";"";"";"";"0,743"
"24.01.2012";"";"";"";"0,752"
"23.01.2012";"";"";"";"0,764"
"20.01.2012";"";"";"";"0,775"
"19.01.2012";"";"";"";"0,788"
"18.01.2012";"";"";"";"0,8"
"17.01.2012";"";"";"";"0,812"
"16.01.2012";"";"";"";"0,829"
"13.01.2012";"";"";"";"0,845"
"12.01.2012";"";"";"";"0,864"
"11.01.2012";"";"";"";"0,878"
"10.01.2012";"";"";"";"0,894"
"09.01.2012";"";"";"";"0,912"
"06.01.2012";"";"";"";"0,93"
"05.01.2012";"";"";"";"0,951"
"04.01.2012";"";"";"";"0,97"
"03.01.2012";"";"";"";"0,988"
"02.01.2012";"";"";"";"1,005"
"30.12.2011";"";"";"";"1,024"
"29.12.2011";"";"";"";"1,048"
"28.12.2011";"";"";"";"1,083"
"27.12.2011";"";"";"";"1,097"
"23.12.2011";"";"";"";"1,109"
"22.12.2011";"";"";"";"1,121"
"21.12.2011";"";"";"";"1,131"
"20.12.2011";"";"";"";"1,138"
"19.12.2011";"";"";"";"1,138"
"16.12.2011";"";"";"";"1,137"
"15.12.2011";"";"";"";"1,139"
"14.12.2011";"";"";"";"1,14"
"13.12.2011";"";"";"";"1,146"
"12.12.2011";"";"";"";"1,155"
"09.12.2011";"";"";"";"1,169"
"08.12.2011";"";"";"";"1,201"
"07.12.2011";"";"";"";"1,205"
"06.12.2011";"";"";"";"1,205"
"05.12.2011";"";"";"";"1,206"
"02.12.2011";"";"";"";"1,205"
"01.12.2011";"";"";"";"1,205"
"30.11.2011";"";"";"";"1,21"
"29.11.2011";"";"";"";"1,21"
"28.11.2011";"";"";"";"1,197"
"25.11.2011";"";"";"";"1,197"
"24.11.2011";"";"";"";"1,196"
"23.11.2011";"";"";"";"1,198"
"22.11.2011";"";"";"";"1,198"
"21.11.2011";"";"";"";"1,199"
"18.11.2011";"";"";"";"1,199"
"17.11.2011";"";"";"";"1,2"
"16.11.2011";"";"";"";"1,199"
"15.11.2011";"";"";"";"1,2"
"14.11.2011";"";"";"";"1,2"
"11.11.2011";"";"";"";"1,201"
"10.11.2011";"";"";"";"1,204"
"09.11.2011";"";"";"";"1,209"
"08.11.2011";"";"";"";"1,215"
"07.11.2011";"";"";"";"1,223"
"04.11.2011";"";"";"";"1,247"
"03.11.2011";"";"";"";"1,36"
"02.11.2011";"";"";"";"1,361"
"01.11.2011";"";"";"";"1,362"
"31.10.2011";"";"";"";"1,367"
"28.10.2011";"";"";"";"1,366"
"27.10.2011";"";"";"";"1,365"
"26.10.2011";"";"";"";"1,364"
"25.10.2011";"";"";"";"1,367"
"24.10.2011";"";"";"";"1,368"
"21.10.2011";"";"";"";"1,368"
"20.10.2011";"";"";"";"1,367"
"19.10.2011";"";"";"";"1,368"
"18.10.2011";"";"";"";"1,365"
"17.10.2011";"";"";"";"1,367"
"14.10.2011";"";"";"";"1,366"
"13.10.2011";"";"";"";"1,365"
"12.10.2011";"";"";"";"1,365"
"11.10.2011";"";"";"";"1,365"
"10.10.2011";"";"";"";"1,362"
"07.10.2011";"";"";"";"1,362"
"06.10.2011";"";"";"";"1,353"
"05.10.2011";"";"";"";"1,354"
"04.10.2011";"";"";"";"1,354"
"03.10.2011";"";"";"";"1,355"
"30.09.2011";"";"";"";"1,356"
"29.09.2011";"";"";"";"1,356"
"28.09.2011";"";"";"";"1,357"
"27.09.2011";"";"";"";"1,351"
"26.09.2011";"";"";"";"1,349"
"23.09.2011";"";"";"";"1,35"
"22.09.2011";"";"";"";"1,35"
"21.09.2011";"";"";"";"1,351"
"20.09.2011";"";"";"";"1,349"
"19.09.2011";"";"";"";"1,347"
"16.09.2011";"";"";"";"1,346"
"15.09.2011";"";"";"";"1,34"
"14.09.2011";"";"";"";"1,342"
"13.09.2011";"";"";"";"1,34"
"12.09.2011";"";"";"";"1,34"
"09.09.2011";"";"";"";"1,342"
"08.09.2011";"";"";"";"1,341"
"07.09.2011";"";"";"";"1,341"
"06.09.2011";"";"";"";"1,343"
"05.09.2011";"";"";"";"1,346"
"02.09.2011";"";"";"";"1,35"
"01.09.2011";"";"";"";"1,351"
"31.08.2011";"";"";"";"1,351"
"30.08.2011";"";"";"";"1,35"
"29.08.2011";"";"";"";"1,348"
"26.08.2011";"";"";"";"1,349"
"25.08.2011";"";"";"";"1,349"
"24.08.2011";"";"";"";"1,349"
"23.08.2011";"";"";"";"1,347"
"22.08.2011";"";"";"";"1,345"
"19.08.2011";"";"";"";"1,344"
"18.08.2011";"";"";"";"1,348"
"17.08.2011";"";"";"";"1,352"
"16.08.2011";"";"";"";"1,357"
"15.08.2011";"";"";"";"1,362"
"12.08.2011";"";"";"";"1,362"
"11.08.2011";"";"";"";"1,367"
"10.08.2011";"";"";"";"1,38"
"09.08.2011";"";"";"";"1,392"
"08.08.2011";"";"";"";"1,4"
"05.08.2011";"";"";"";"1,405"
"04.08.2011";"";"";"";"1,434"
"03.08.2011";"";"";"";"1,431"
"02.08.2011";"";"";"";"1,433"
"01.08.2011";"";"";"";"1,434"
"29.07.2011";"";"";"";"1,433"
"28.07.2011";"";"";"";"1,436"
"27.07.2011";"";"";"";"1,442"
"26.07.2011";"";"";"";"1,448"
"25.07.2011";"";"";"";"1,447"
"22.07.2011";"";"";"";"1,445"
"21.07.2011";"";"";"";"1,447"
"20.07.2011";"";"";"";"1,452"
"19.07.2011";"";"";"";"1,47"
"18.07.2011";"";"";"";"1,465"
"15.07.2011";"";"";"";"1,458"
"14.07.2011";"";"";"";"1,458"
"13.07.2011";"";"";"";"1,456"
"12.07.2011";"";"";"";"1,442"
"11.07.2011";"";"";"";"1,433"
"08.07.2011";"";"";"";"1,405"
"07.07.2011";"";"";"";"1,371"
"06.07.2011";"";"";"";"1,342"
"05.07.2011";"";"";"";"1,34"
"04.07.2011";"";"";"";"1,336"
"01.07.2011";"";"";"";"1,332"
"30.06.2011";"";"";"";"1,325"
"29.06.2011";"";"";"";"1,319"
"28.06.2011";"";"";"";"1,316"
"27.06.2011";"";"";"";"1,311"
"24.06.2011";"";"";"";"1,31"
"23.06.2011";"";"";"";"1,312"
"22.06.2011";"";"";"";"1,318"
"21.06.2011";"";"";"";"1,324"
"20.06.2011";"";"";"";"1,311"
"17.06.2011";"";"";"";"1,302"
"16.06.2011";"";"";"";"1,289"
