sep=;
"Date";"Line(Q.MERG0BC)"
"28.03.2013";"252,254"
"27.03.2013";"252,524"
"26.03.2013";"252,168"
"25.03.2013";"252,159"
"22.03.2013";"252,016"
"21.03.2013";"251,936"
"20.03.2013";"251,876"
"19.03.2013";"252,262"
"18.03.2013";"251,725"
"15.03.2013";"251,324"
"14.03.2013";"250,928"
"13.03.2013";"251,072"
"12.03.2013";"251,053"
"11.03.2013";"250,604"
"08.03.2013";"250,429"
"07.03.2013";"250,811"
"06.03.2013";"251,365"
"05.03.2013";"251,613"
"04.03.2013";"251,77"
"01.03.2013";"251,911"
"28.02.2013";"251,501"
"27.02.2013";"251,285"
"26.02.2013";"251,39"
"25.02.2013";"251,201"
"22.02.2013";"250,491"
"21.02.2013";"250,299"
"20.02.2013";"249,671"
"19.02.2013";"249,678"
"18.02.2013";"249,879"
"15.02.2013";"249,743"
"14.02.2013";"249,786"
"13.02.2013";"249,223"
"12.02.2013";"249,519"
"11.02.2013";"249,87"
"08.02.2013";"249,695"
"07.02.2013";"249,718"
"06.02.2013";"249,461"
"05.02.2013";"249,015"
"04.02.2013";"249,44"
"01.02.2013";"249,15"
"31.01.2013";"249,278"
"30.01.2013";"249,187"
"29.01.2013";"249,615"
"28.01.2013";"249,763"
"25.01.2013";"250,09"
"24.01.2013";"251,075"
"23.01.2013";"251,302"
"22.01.2013";"251,22"
"21.01.2013";"251,093"
"18.01.2013";"251,096"
"17.01.2013";"250,728"
"16.01.2013";"251,327"
"15.01.2013";"251,345"
"14.01.2013";"251,166"
"11.01.2013";"250,937"
"10.01.2013";"250,788"
"09.01.2013";"251,209"
"08.01.2013";"250,949"
"07.01.2013";"250,463"
"04.01.2013";"250,055"
"03.01.2013";"250,115"
"02.01.2013";"250,441"
"31.12.2012";"251,192"
"28.12.2012";"251,449"
"27.12.2012";"251,307"
"26.12.2012";"250,693"
"24.12.2012";"250,583"
"21.12.2012";"250,713"
"20.12.2012";"250,137"
"19.12.2012";"250,019"
"18.12.2012";"249,632"
"17.12.2012";"250,136"
"14.12.2012";"250,5"
"13.12.2012";"250,253"
"12.12.2012";"250,385"
"11.12.2012";"250,722"
"10.12.2012";"251,019"
"07.12.2012";"250,929"
"06.12.2012";"251,241"
"05.12.2012";"250,972"
"04.12.2012";"250,706"
"03.12.2012";"250,425"
"30.11.2012";"250,579"
"29.11.2012";"250,445"
"28.11.2012";"250,477"
"27.11.2012";"250,115"
"26.11.2012";"249,971"
"23.11.2012";"249,555"
"22.11.2012";"249,551"
"21.11.2012";"249,449"
"20.11.2012";"249,681"
"19.11.2012";"250,175"
"16.11.2012";"250,47"
"15.11.2012";"250,447"
"14.11.2012";"250,587"
"13.11.2012";"250,685"
"12.11.2012";"250,742"
"09.11.2012";"250,656"
"08.11.2012";"250,697"
"07.11.2012";"250,426"
"06.11.2012";"249,58"
"05.11.2012";"250,049"
"02.11.2012";"249,554"
"01.11.2012";"249,563"
"31.10.2012";"249,786"
"29.10.2012";"249,495"
"26.10.2012";"248,985"
"25.10.2012";"248,364"
"24.10.2012";"248,824"
"23.10.2012";"248,926"
"22.10.2012";"248,738"
"19.10.2012";"248,951"
"18.10.2012";"248,432"
"17.10.2012";"248,297"
"16.10.2012";"248,684"
"15.10.2012";"248,973"
"12.10.2012";"248,726"
"11.10.2012";"248,267"
"10.10.2012";"247,974"
"09.10.2012";"247,696"
"08.10.2012";"247,398"
"05.10.2012";"247,175"
"04.10.2012";"247,62"
"03.10.2012";"247,731"
"02.10.2012";"247,556"
"01.10.2012";"247,226"
"30.09.2012";"247,053"
"28.09.2012";"246,995"
"27.09.2012";"246,8"
"26.09.2012";"247,027"
"25.09.2012";"246,429"
"24.09.2012";"246,283"
"21.09.2012";"245,843"
"20.09.2012";"245,749"
"19.09.2012";"245,545"
"18.09.2012";"245,118"
"17.09.2012";"244,732"
"14.09.2012";"244,118"
"13.09.2012";"244,617"
"12.09.2012";"244,371"
"11.09.2012";"244,842"
"10.09.2012";"244,766"
"07.09.2012";"244,794"
"06.09.2012";"244,382"
"05.09.2012";"245,132"
"04.09.2012";"245,23"
"03.09.2012";"245,328"
"31.08.2012";"245,236"
"30.08.2012";"244,821"
"29.08.2012";"244,403"
"28.08.2012";"244,608"
"27.08.2012";"244,427"
"24.08.2012";"244,129"
"23.08.2012";"244,168"
"22.08.2012";"243,676"
"21.08.2012";"242,805"
"20.08.2012";"242,705"
"17.08.2012";"242,493"
"16.08.2012";"242,112"
"15.08.2012";"242,291"
"14.08.2012";"243,145"
"13.08.2012";"243,749"
"10.08.2012";"243,882"
"09.08.2012";"243,322"
"08.08.2012";"243,262"
"07.08.2012";"243,146"
"06.08.2012";"243,775"
"03.08.2012";"243,18"
"02.08.2012";"244,133"
"01.08.2012";"243,356"
"31.07.2012";"243,763"
"30.07.2012";"243,273"
"27.07.2012";"242,411"
"26.07.2012";"243,203"
"25.07.2012";"243,292"
"24.07.2012";"243,374"
"23.07.2012";"243,272"
"20.07.2012";"243,303"
"19.07.2012";"242,718"
"18.07.2012";"242,686"
"17.07.2012";"242,01"
"16.07.2012";"242,022"
"13.07.2012";"241,403"
"12.07.2012";"241,354"
"11.07.2012";"240,937"
"10.07.2012";"240,686"
"09.07.2012";"240,39"
"06.07.2012";"240,038"
"05.07.2012";"239,394"
"04.07.2012";"238,913"
"03.07.2012";"238,714"
"02.07.2012";"238,855"
"30.06.2012";"237,773"
"29.06.2012";"237,744"
"28.06.2012";"238,179"
"27.06.2012";"237,779"
"26.06.2012";"237,774"
"25.06.2012";"238,085"
"22.06.2012";"237,343"
"21.06.2012";"237,674"
"20.06.2012";"237,105"
"19.06.2012";"237,157"
"18.06.2012";"237,469"
"15.06.2012";"237,224"
"14.06.2012";"236,729"
"13.06.2012";"236,724"
"12.06.2012";"236,44"
"11.06.2012";"237,219"
"08.06.2012";"236,666"
"07.06.2012";"236,378"
"06.06.2012";"236,252"
"05.06.2012";"236,938"
"04.06.2012";"237,236"
"01.06.2012";"237,722"
"31.05.2012";"237,118"
"30.05.2012";"236,767"
"29.05.2012";"236,015"
"28.05.2012";"235,932"
"25.05.2012";"235,847"
"24.05.2012";"235,669"
"23.05.2012";"236,054"
"22.05.2012";"235,436"
"21.05.2012";"235,837"
"18.05.2012";"236,116"
"17.05.2012";"236,692"
"16.05.2012";"236,586"
"15.05.2012";"236,963"
"14.05.2012";"237,189"
"11.05.2012";"237,035"
"10.05.2012";"236,75"
"09.05.2012";"237,006"
"08.05.2012";"237,198"
"07.05.2012";"236,852"
"04.05.2012";"236,808"
"03.05.2012";"236,348"
"02.05.2012";"236,196"
"01.05.2012";"235,616"
"30.04.2012";"235,775"
"27.04.2012";"235,461"
"26.04.2012";"235,227"
"25.04.2012";"234,867"
"24.04.2012";"234,95"
"23.04.2012";"235,261"
"20.04.2012";"234,886"
"19.04.2012";"235,142"
"18.04.2012";"234,976"
"17.04.2012";"234,805"
"16.04.2012";"235,133"
"13.04.2012";"235,001"
"12.04.2012";"234,428"
"11.04.2012";"234,496"
"10.04.2012";"235,078"
"09.04.2012";"234,802"
"05.04.2012";"233,986"
"04.04.2012";"233,672"
"03.04.2012";"233,533"
"02.04.2012";"234,105"
"31.03.2012";"233,98"
"30.03.2012";"233,965"
"29.03.2012";"234,371"
"28.03.2012";"234,125"
"27.03.2012";"234,044"
"26.03.2012";"233,508"
"23.03.2012";"233,583"
"22.03.2012";"233,284"
"21.03.2012";"233,119"
"20.03.2012";"232,352"
"19.03.2012";"232,229"
"16.03.2012";"232,526"
"15.03.2012";"232,628"
"14.03.2012";"232,62"
"13.03.2012";"233,836"
"12.03.2012";"234,416"
"09.03.2012";"234,086"
"08.03.2012";"234,123"
"07.03.2012";"234,33"
"06.03.2012";"234,56"
"05.03.2012";"234,369"
"02.03.2012";"234,512"
"01.03.2012";"233,751"
"29.02.2012";"234,026"
"28.02.2012";"234,013"
"27.02.2012";"233,726"
"24.02.2012";"233,003"
"23.02.2012";"232,63"
"22.02.2012";"232,295"
"21.02.2012";"231,725"
"20.02.2012";"231,761"
"17.02.2012";"231,679"
"16.02.2012";"231,658"
"15.02.2012";"232,4"
"14.02.2012";"232,432"
"13.02.2012";"231,834"
"10.02.2012";"231,955"
"09.02.2012";"231,359"
"08.02.2012";"231,681"
"07.02.2012";"231,576"
"06.02.2012";"231,9"
"03.02.2012";"231,147"
"02.02.2012";"231,731"
"01.02.2012";"231,449"
"31.01.2012";"231,57"
"30.01.2012";"231,116"
"27.01.2012";"230,534"
"26.01.2012";"229,987"
"25.01.2012";"228,88"
"24.01.2012";"228,222"
"23.01.2012";"227,983"
"20.01.2012";"228,003"
"19.01.2012";"228,247"
"18.01.2012";"228,518"
"17.01.2012";"228,702"
"16.01.2012";"228,5"
"13.01.2012";"228,427"
"12.01.2012";"227,721"
"11.01.2012";"227,712"
"10.01.2012";"227,106"
"09.01.2012";"227,084"
"06.01.2012";"226,909"
"05.01.2012";"226,502"
"04.01.2012";"226,405"
"03.01.2012";"226,455"
"30.12.2011";"226,722"
"29.12.2011";"226,423"
"28.12.2011";"226,199"
"27.12.2011";"225,258"
"23.12.2011";"224,928"
"22.12.2011";"225,469"
"21.12.2011";"225,253"
"20.12.2011";"225,489"
"19.12.2011";"226,288"
"16.12.2011";"226,053"
"15.12.2011";"225,308"
"14.12.2011";"225,424"
"13.12.2011";"224,93"
"12.12.2011";"224,636"
"09.12.2011";"224,183"
"08.12.2011";"225,043"
"07.12.2011";"224,653"
"06.12.2011";"223,784"
"05.12.2011";"223,897"
"02.12.2011";"223,528"
"01.12.2011";"222,392"
"30.11.2011";"222,439"
"29.11.2011";"222,574"
"28.11.2011";"223,06"
"25.11.2011";"223,05"
"23.11.2011";"224,371"
"22.11.2011";"224,586"
"21.11.2011";"224,948"
"18.11.2011";"224,918"
"17.11.2011";"225,609"
"16.11.2011";"225,927"
"15.11.2011";"226,066"
"14.11.2011";"226,374"
"10.11.2011";"226,368"
"09.11.2011";"227,209"
"08.11.2011";"226,973"
"07.11.2011";"227,542"
"04.11.2011";"227,245"
"03.11.2011";"226,913"
"02.11.2011";"227,372"
"01.11.2011";"227,631"
"31.10.2011";"226,642"
"28.10.2011";"225,458"
"27.10.2011";"224,367"
"26.10.2011";"224,895"
"25.10.2011";"225,058"
"24.10.2011";"223,773"
"21.10.2011";"223,549"
"20.10.2011";"223,591"
"19.10.2011";"223,564"
"18.10.2011";"223,219"
"17.10.2011";"222,93"
"14.10.2011";"221,886"
"13.10.2011";"222,208"
"12.10.2011";"221,254"
"11.10.2011";"221,304"
"10.10.2011";"221,355"
"07.10.2011";"221,363"
"06.10.2011";"221,595"
"05.10.2011";"221,95"
"04.10.2011";"223,056"
"03.10.2011";"223,866"
"30.09.2011";"223,159"
"29.09.2011";"222,714"
"28.09.2011";"222,363"
"27.09.2011";"222,293"
"26.09.2011";"223,033"
"23.09.2011";"223,979"
"22.09.2011";"225,143"
"21.09.2011";"225,077"
"20.09.2011";"224,62"
"19.09.2011";"224,76"
"16.09.2011";"223,976"
"15.09.2011";"223,462"
"14.09.2011";"223,958"
"13.09.2011";"224,091"
"12.09.2011";"225,074"
"09.09.2011";"225,954"
"08.09.2011";"225,579"
"07.09.2011";"225,244"
"06.09.2011";"225,952"
"05.09.2011";"226,222"
"02.09.2011";"225,911"
"01.09.2011";"224,815"
"31.08.2011";"223,966"
"30.08.2011";"224,159"
"29.08.2011";"223,193"
"26.08.2011";"223,823"
"25.08.2011";"223,616"
"24.08.2011";"223,143"
"23.08.2011";"224,612"
"22.08.2011";"225,638"
"19.08.2011";"225,939"
"18.08.2011";"226,262"
"17.08.2011";"225,507"
"16.08.2011";"224,827"
"15.08.2011";"224,278"
"12.08.2011";"224,614"
"11.08.2011";"224,172"
"10.08.2011";"226,566"
"09.08.2011";"226,269"
"08.08.2011";"226,263"
"05.08.2011";"226,104"
"04.08.2011";"227,261"
"03.08.2011";"226,355"
"02.08.2011";"226,324"
"01.08.2011";"225,354"
"29.07.2011";"224,777"
"28.07.2011";"223,693"
"27.07.2011";"223,445"
"26.07.2011";"223,288"
"25.07.2011";"222,906"
"22.07.2011";"222,95"
"21.07.2011";"222,231"
"20.07.2011";"222,813"
"19.07.2011";"223,242"
"18.07.2011";"223,161"
"15.07.2011";"223,206"
"14.07.2011";"222,995"
"13.07.2011";"223,354"
"12.07.2011";"223,37"
"11.07.2011";"223,498"
"08.07.2011";"222,633"
"07.07.2011";"221,4"
"06.07.2011";"221,794"
"05.07.2011";"221,335"
"01.07.2011";"220,761"
"30.06.2011";"220,802"
"29.06.2011";"220,925"
"28.06.2011";"221,307"
"27.06.2011";"222,101"
"24.06.2011";"222,809"
"23.06.2011";"222,701"
"22.06.2011";"222,108"
"21.06.2011";"222,096"
"20.06.2011";"222,203"
"17.06.2011";"222,312"
"16.06.2011";"222,688"
"15.06.2011";"222,409"
"14.06.2011";"221,573"
"13.06.2011";"222,357"
"10.06.2011";"222,528"
"09.06.2011";"222,148"
"08.06.2011";"222,38"
"07.06.2011";"221,973"
"06.06.2011";"222,164"
"03.06.2011";"222,205"
"02.06.2011";"222,153"
"01.06.2011";"222,767"
"31.05.2011";"222,24"
"30.05.2011";"222,235"
"27.05.2011";"222,165"
"26.05.2011";"222,174"
"25.05.2011";"221,647"
"24.05.2011";"221,699"
"23.05.2011";"221,786"
"20.05.2011";"221,549"
"19.05.2011";"221,25"
"18.05.2011";"221,267"
"17.05.2011";"221,656"
"16.05.2011";"221,411"
"13.05.2011";"221,178"
"12.05.2011";"220,883"
"11.05.2011";"221,032"
"10.05.2011";"220,854"
"09.05.2011";"221,167"
"06.05.2011";"220,819"
"05.05.2011";"220,682"
"04.05.2011";"220,179"
"03.05.2011";"220,027"
"02.05.2011";"219,745"
"29.04.2011";"219,615"
"28.04.2011";"219,378"
"27.04.2011";"218,798"
"26.04.2011";"219,29"
"25.04.2011";"218,789"
"21.04.2011";"218,43"
"20.04.2011";"218,294"
"19.04.2011";"218,565"
"18.04.2011";"218,587"
"15.04.2011";"218,021"
"14.04.2011";"217,341"
"13.04.2011";"217,368"
"12.04.2011";"217,121"
"11.04.2011";"216,451"
"08.04.2011";"216,376"
"07.04.2011";"216,584"
"06.04.2011";"216,526"
"05.04.2011";"216,776"
"04.04.2011";"217,044"
"01.04.2011";"216,715"
"31.03.2011";"216,76"
"30.03.2011";"216,798"
"29.03.2011";"216,684"
"28.03.2011";"216,993"
"25.03.2011";"216,993"
"24.03.2011";"217,27"
"23.03.2011";"217,494"
"22.03.2011";"217,46"
"21.03.2011";"217,491"
"18.03.2011";"217,743"
"17.03.2011";"217,81"
"16.03.2011";"218,315"
"15.03.2011";"217,606"
"14.03.2011";"217,526"
"11.03.2011";"217,157"
"10.03.2011";"217,055"
"09.03.2011";"216,515"
"08.03.2011";"216,051"
"07.03.2011";"216,324"
"04.03.2011";"216,319"
"03.03.2011";"215,717"
"02.03.2011";"216,658"
"01.03.2011";"217,014"
"28.02.2011";"216,974"
"24.02.2011";"216,555"
"23.02.2011";"216,284"
"22.02.2011";"216,459"
"21.02.2011";"215,691"
"18.02.2011";"215,421"
"17.02.2011";"215,645"
"16.02.2011";"215,094"
"15.02.2011";"215,017"
"14.02.2011";"214,969"
"11.02.2011";"214,673"
"10.02.2011";"214,225"
"09.02.2011";"214,566"
"08.02.2011";"214,139"
"07.02.2011";"214,551"
"04.02.2011";"214,226"
"03.02.2011";"214,847"
"02.02.2011";"214,926"
"01.02.2011";"215,159"
"28.01.2011";"215,761"
"27.01.2011";"215,42"
"26.01.2011";"215,198"
"25.01.2011";"215,934"
"24.01.2011";"215,321"
"21.01.2011";"215,017"
"20.01.2011";"214,675"
"19.01.2011";"215,535"
"18.01.2011";"215,175"
"14.01.2011";"215,367"
"13.01.2011";"215,55"
"12.01.2011";"215,278"
"11.01.2011";"215,584"
"10.01.2011";"215,8"
"07.01.2011";"215,682"
"06.01.2011";"215,132"
"05.01.2011";"214,761"
"04.01.2011";"215,708"
"03.01.2011";"215,691"
"31.12.2010";"215,606"
"30.12.2010";"215,021"
"29.12.2010";"214,917"
"28.12.2010";"214,145"
"27.12.2010";"214,677"
"23.12.2010";"214,364"
"22.12.2010";"214,637"
"21.12.2010";"214,627"
"20.12.2010";"214,469"
"17.12.2010";"214,323"
"16.12.2010";"213,111"
"15.12.2010";"212,936"
"14.12.2010";"213,18"
"13.12.2010";"214,285"
"10.12.2010";"214,102"
"09.12.2010";"214,394"
"08.12.2010";"214,133"
"07.12.2010";"214,735"
"06.12.2010";"216,169"
"03.12.2010";"215,327"
"02.12.2010";"215,318"
"01.12.2010";"215,593"
"30.11.2010";"216,801"
"29.11.2010";"216,667"
"26.11.2010";"216,703"
"25.11.2010";"216,343"
"24.11.2010";"216,487"
"23.11.2010";"217,736"
"22.11.2010";"217,464"
"19.11.2010";"216,889"
"18.11.2010";"216,742"
"17.11.2010";"217,104"
"16.11.2010";"217,139"
"15.11.2010";"216,855"
"12.11.2010";"217,87"
"11.11.2010";"218,686"
"10.11.2010";"218,783"
"09.11.2010";"218,872"
"08.11.2010";"219,641"
"05.11.2010";"219,731"
"04.11.2010";"220,114"
"03.11.2010";"219,28"
"02.11.2010";"219,51"
"01.11.2010";"219,115"
"29.10.2010";"219,027"
"28.10.2010";"218,477"
"27.10.2010";"218,184"
"26.10.2010";"218,655"
"25.10.2010";"219,353"
"22.10.2010";"219,002"
"21.10.2010";"219,022"
"20.10.2010";"219,264"
"19.10.2010";"219,331"
"18.10.2010";"219,277"
"15.10.2010";"218,846"
"14.10.2010";"219,52"
"13.10.2010";"220,062"
"12.10.2010";"220,129"
"11.10.2010";"220,226"
"08.10.2010";"220,127"
"07.10.2010";"219,902"
"06.10.2010";"220,026"
"05.10.2010";"219,274"
"04.10.2010";"219,198"
"01.10.2010";"218,796"
"29.09.2010";"218,955"
"28.09.2010";"219,216"
"27.09.2010";"218,774"
"24.09.2010";"217,954"
"23.09.2010";"218,472"
"22.09.2010";"218,35"
"21.09.2010";"217,791"
"20.09.2010";"217,016"
"17.09.2010";"216,806"
"16.09.2010";"216,574"
"15.09.2010";"216,992"
"14.09.2010";"217,436"
"13.09.2010";"216,716"
"10.09.2010";"216,156"
"09.09.2010";"216,455"
"08.09.2010";"217,302"
"07.09.2010";"217,754"
"03.09.2010";"216,579"
"02.09.2010";"217,058"
"01.09.2010";"217,435"
"31.08.2010";"218,413"
"30.08.2010";"218,039"
"27.08.2010";"217,23"
"26.08.2010";"218,384"
"25.08.2010";"218,228"
"24.08.2010";"218,489"
"23.08.2010";"217,617"
"20.08.2010";"217,512"
"19.08.2010";"217,559"
"18.08.2010";"217,035"
"17.08.2010";"216,722"
"16.08.2010";"217,164"
"13.08.2010";"216,138"
"12.08.2010";"215,746"
"11.08.2010";"215,942"
"10.08.2010";"215,152"
"09.08.2010";"215,103"
"06.08.2010";"215,055"
"05.08.2010";"214,446"
"04.08.2010";"214,155"
"03.08.2010";"214,28"
"02.08.2010";"213,546"
"30.07.2010";"213,83"
"29.07.2010";"212,943"
"28.07.2010";"212,674"
"27.07.2010";"212,213"
"26.07.2010";"212,216"
"23.07.2010";"212,092"
"22.07.2010";"212,468"
"21.07.2010";"212,644"
"20.07.2010";"212,107"
"19.07.2010";"211,865"
"16.07.2010";"212,063"
"15.07.2010";"211,661"
"14.07.2010";"211,1"
"13.07.2010";"210,657"
"12.07.2010";"210,911"
"09.07.2010";"210,545"
"08.07.2010";"210,595"
"07.07.2010";"210,763"
"06.07.2010";"211,055"
"02.07.2010";"210,525"
"01.07.2010";"210,906"
"30.06.2010";"210,741"
"29.06.2010";"210,594"
"28.06.2010";"210,207"
"25.06.2010";"209,67"
"24.06.2010";"209,598"
"23.06.2010";"209,622"
"22.06.2010";"209,287"
"21.06.2010";"208,59"
"18.06.2010";"208,399"
"17.06.2010";"208,643"
"16.06.2010";"207,951"
"15.06.2010";"207,643"
"14.06.2010";"207,808"
"09.06.2010";"208,33"
"08.06.2010";"208,682"
"07.06.2010";"208,683"
"04.06.2010";"208,669"
"03.06.2010";"207,485"
"02.06.2010";"207,634"
"28.05.2010";"207,888"
"27.05.2010";"207,479"
"26.05.2010";"208,204"
"25.05.2010";"208,723"
"24.05.2010";"208,913"
"21.05.2010";"209,189"
"20.05.2010";"209,2"
"19.05.2010";"209,101"
"18.05.2010";"209,395"
"17.05.2010";"208,837"
"14.05.2010";"209,006"
"13.05.2010";"208,234"
"12.05.2010";"207,96"
"11.05.2010";"207,845"
"10.05.2010";"208,011"
"07.05.2010";"208,065"
"06.05.2010";"209,67"
"05.05.2010";"209,345"
"04.05.2010";"209,208"
"03.05.2010";"208,564"
"29.04.2010";"208,26"
"28.04.2010";"207,953"
"27.04.2010";"208,567"
"26.04.2010";"207,845"
"23.04.2010";"207,802"
"22.04.2010";"208,11"
"21.04.2010";"208,286"
"20.04.2010";"207,823"
"19.04.2010";"207,823"
"16.04.2010";"207,948"
"15.04.2010";"207,326"
"14.04.2010";"207,118"
"13.04.2010";"207,195"
"12.04.2010";"206,789"
"09.04.2010";"206,44"
"08.04.2010";"206,46"
"07.04.2010";"206,49"
"06.04.2010";"205,787"
"05.04.2010";"205,81"
"01.04.2010";"206,453"
"30.03.2010";"206,03"
"29.03.2010";"205,976"
"26.03.2010";"205,786"
"25.03.2010";"205,527"
"24.03.2010";"205,873"
"23.03.2010";"206,681"
"22.03.2010";"206,688"
"19.03.2010";"206,36"
"18.03.2010";"206,348"
"17.03.2010";"206,435"
"16.03.2010";"206,181"
"15.03.2010";"205,698"
"12.03.2010";"205,48"
"11.03.2010";"205,31"
"10.03.2010";"205,309"
"09.03.2010";"205,387"
"08.03.2010";"205,078"
"05.03.2010";"205,04"
"04.03.2010";"205,379"
"03.03.2010";"205,112"
"02.03.2010";"205,185"
"01.03.2010";"204,989"
"26.02.2010";"205,079"
"25.02.2010";"204,713"
"24.02.2010";"204,301"
"23.02.2010";"204,162"
"22.02.2010";"203,285"
"19.02.2010";"203,111"
"18.02.2010";"203,044"
"17.02.2010";"203,281"
"16.02.2010";"203,643"
"12.02.2010";"203,478"
"11.02.2010";"203,233"
"10.02.2010";"203,52"
"09.02.2010";"203,927"
"08.02.2010";"204,276"
"05.02.2010";"204,644"
"04.02.2010";"204,395"
"03.02.2010";"203,897"
"02.02.2010";"204,256"
"01.02.2010";"204,074"
"29.01.2010";"204,361"
"28.01.2010";"204,011"
"27.01.2010";"204,126"
"26.01.2010";"204,193"
"25.01.2010";"204,116"
"22.01.2010";"204,351"
"21.01.2010";"204,422"
"20.01.2010";"204,15"
"19.01.2010";"203,758"
"18.01.2010";"204,098"
"14.01.2010";"203,586"
"13.01.2010";"203,222"
"12.01.2010";"203,53"
"11.01.2010";"202,773"
"08.01.2010";"202,39"
"07.01.2010";"202,059"
"06.01.2010";"201,81"
"05.01.2010";"201,894"
"04.01.2010";"201,078"
"30.12.2009";"200,926"
"29.12.2009";"200,723"
"28.12.2009";"200,573"
"24.12.2009";"200,69"
"23.12.2009";"200,946"
"22.12.2009";"201,055"
"21.12.2009";"201,406"
"18.12.2009";"202,086"
"17.12.2009";"202,15"
"16.12.2009";"201,268"
"15.12.2009";"200,988"
"14.12.2009";"201,251"
"11.12.2009";"200,967"
"10.12.2009";"201,088"
"09.12.2009";"201,508"
"08.12.2009";"201,56"
"07.12.2009";"201,053"
"04.12.2009";"200,579"
"03.12.2009";"201,267"
"02.12.2009";"201,48"
"01.12.2009";"201,654"
"30.11.2009";"201,88"
"27.11.2009";"201,798"
"25.11.2009";"201,354"
"24.11.2009";"201,252"
"23.11.2009";"200,89"
"20.11.2009";"200,877"
"18.11.2009";"200,726"
"16.11.2009";"200,613"
"13.11.2009";"199,804"
"12.11.2009";"199,696"
"11.11.2009";"199,474"
"10.11.2009";"199,394"
"09.11.2009";"199,202"
"06.11.2009";"198,882"
"05.11.2009";"198,644"
"04.11.2009";"198,545"
"03.11.2009";"199,064"
"02.11.2009";"199,423"
"30.10.2009";"199,557"
"29.10.2009";"198,658"
"28.10.2009";"199,315"
"27.10.2009";"198,983"
"26.10.2009";"198,12"
"23.10.2009";"198,34"
"22.10.2009";"198,503"
"21.10.2009";"198,43"
"20.10.2009";"198,922"
"19.10.2009";"198,268"
"16.10.2009";"198,049"
"15.10.2009";"197,701"
"14.10.2009";"198,05"
"13.10.2009";"198,667"
"12.10.2009";"198,087"
"09.10.2009";"197,879"
"08.10.2009";"198,797"
"07.10.2009";"199,165"
"06.10.2009";"198,655"
"05.10.2009";"198,679"
"02.10.2009";"198,526"
"01.10.2009";"198,705"
"29.09.2009";"198,174"
"28.09.2009";"198,17"
"25.09.2009";"197,857"
"24.09.2009";"197,49"
"23.09.2009";"197,069"
"22.09.2009";"196,748"
"21.09.2009";"196,482"
"18.09.2009";"196,375"
"17.09.2009";"196,612"
"16.09.2009";"196,202"
"15.09.2009";"196,166"
"14.09.2009";"196,218"
"11.09.2009";"196,411"
"10.09.2009";"196,017"
"09.09.2009";"194,876"
"08.09.2009";"194,978"
"04.09.2009";"194,864"
"03.09.2009";"195,348"
"02.09.2009";"195,523"
"01.09.2009";"195,03"
"31.08.2009";"194,88"
"28.08.2009";"194,57"
"27.08.2009";"194,385"
"26.08.2009";"194,388"
"25.08.2009";"194,158"
"24.08.2009";"193,645"
"21.08.2009";"193,09"
"20.08.2009";"193,766"
"19.08.2009";"193,645"
"18.08.2009";"193,216"
"17.08.2009";"193,491"
"14.08.2009";"193,096"
"13.08.2009";"192,627"
"12.08.2009";"191,905"
"11.08.2009";"191,979"
"10.08.2009";"191,576"
"07.08.2009";"190,761"
"06.08.2009";"191,338"
"05.08.2009";"190,792"
"04.08.2009";"190,863"
"03.08.2009";"190,77"
"31.07.2009";"191,256"
"30.07.2009";"189,829"
"29.07.2009";"189,12"
"28.07.2009";"188,6"
"27.07.2009";"188,024"
"24.07.2009";"187,856"
"23.07.2009";"187,4"
"22.07.2009";"188,011"
"21.07.2009";"188,202"
"20.07.2009";"187,251"
"17.07.2009";"186,584"
"16.07.2009";"186,697"
"15.07.2009";"186,132"
"14.07.2009";"186,679"
"13.07.2009";"187,146"
"10.07.2009";"187,16"
"09.07.2009";"186,437"
"08.07.2009";"187,176"
"07.07.2009";"186,241"
"06.07.2009";"185,957"
"02.07.2009";"185,662"
"01.07.2009";"185,075"
"30.06.2009";"185,071"
"29.06.2009";"185,045"
"26.06.2009";"184,893"
"25.06.2009";"184,541"
"24.06.2009";"183,924"
"23.06.2009";"184,02"
"22.06.2009";"183,799"
"19.06.2009";"183,143"
"18.06.2009";"182,567"
"17.06.2009";"183,393"
"16.06.2009";"183,125"
"15.06.2009";"182,807"
"12.06.2009";"181,971"
"11.06.2009";"181,289"
"10.06.2009";"180,834"
"09.06.2009";"180,856"
"08.06.2009";"180,298"
"05.06.2009";"180,055"
"04.06.2009";"180,835"
"03.06.2009";"181,548"
"02.06.2009";"180,586"
"01.06.2009";"179,699"
"29.05.2009";"180,414"
"28.05.2009";"178,835"
"27.05.2009";"178,398"
"26.05.2009";"178,586"
"22.05.2009";"178,622"
"21.05.2009";"178,974"
"20.05.2009";"179,279"
"19.05.2009";"178,661"
"15.05.2009";"178,4"
"14.05.2009";"178,462"
"13.05.2009";"178,402"
"12.05.2009";"177,871"
"11.05.2009";"177,635"
"08.05.2009";"176,772"
"07.05.2009";"176,206"
"06.05.2009";"176,254"
"05.05.2009";"175,789"
"04.05.2009";"175,224"
"01.05.2009";"174,966"
"30.04.2009";"174,792"
"29.04.2009";"174,383"
"28.04.2009";"174,226"
"27.04.2009";"174,213"
"24.04.2009";"173,592"
"23.04.2009";"173,506"
"22.04.2009";"173,171"
"21.04.2009";"173,47"
"20.04.2009";"173,676"
"17.04.2009";"172,632"
"16.04.2009";"172,723"
"15.04.2009";"172,548"
